ID,Y
21838,1983
274,1989
3982,1989
89115,2009
14901,1999
10969,2007
61051,2008
45001,2009
57131,2011
69502,1987
52379,2005
49415,2010
29400,2010
82923,2009
68496,1993
28336,1995
88349,2000
73088,2007
38610,1991
83110,1998
20790,2004
37350,1998
74415,2003
73233,2008
71128,1987
58005,1996
54773,2005
21652,2000
86566,1992
18942,2010
78872,1998
79959,2007
31090,2002
72961,2003
18997,2011
9359,2001
4891,2010
65290,2000
85092,1992
95305,2010
12629,2009
57846,2006
76234,2006
41158,2001
50961,1996
69190,1990
7239,1998
17175,2003
40849,1997
32745,1998
4093,2008
46909,2002
28392,1996
56944,2007
5982,1998
52765,2010
89539,2005
67054,1995
20261,1996
31247,1999
62853,1997
83880,1995
69459,1981
57490,1999
14433,1999
52837,2002
9672,2009
56678,2011
29553,2008
6602,2008
23087,2004
76118,1999
3740,1989
6908,2010
17344,2011
14075,2000
36602,1987
60217,2010
7764,1999
45907,2007
85787,2007
90513,1998
3273,1992
6055,1996
61639,2007
69252,1994
21753,1997
2695,2009
73287,2006
54260,2008
64347,2009
85579,1993
59257,1994
60995,1996
62286,1989
38187,1998
9106,2003
93652,2005
35700,2008
47758,2001
19030,2006
9055,2006
30292,2007
32713,1992
73856,2008
37065,2004
40094,2006
93461,2008
81498,1993
62184,1999
24455,1996
25691,1996
46863,2005
13075,1991
753,2010
28351,1990
20149,1998
57452,2001
53889,2010
16250,1989
42352,1998
54478,1992
33796,1997
69478,2004
1519,2010
5232,2004
34025,1994
82213,2001
12222,2004
62196,2008
3801,2009
45251,2010
29883,2007
25960,1993
6750,2002
7712,1993
10318,2000
68030,2007
79845,2004
2853,2009
42212,2008
50436,2008
64838,2004
46893,2002
74844,2000
20718,2005
54744,2006
67927,1992
62158,1996
42256,2010
3600,1998
75309,2008
42184,2006
58817,2009
87215,1994
46891,2002
91455,2005
60856,2008
72409,2006
1609,2003
31996,2000
37952,2007
11336,2007
3893,2009
55231,2007
54979,2013
9006,1995
57013,2004
45609,2009
24648,2008
92396,2009
18438,1992
67112,2004
90611,2003
45288,2007
83439,2009
6871,2003
103,2010
84098,2006
24585,2005
28527,1997
473,1997
48632,2004
46727,2006
74702,1994
59002,2000
43871,2004
47420,2009
9911,2008
22849,1999
90645,2009
20441,1997
92979,2009
28598,2008
22453,2007
94397,2002
93997,2007
44785,2010
87797,2003
88236,2008
74718,2004
94476,1994
35783,2008
39119,2005
71557,2004
6617,1999
29855,1999
68526,2009
55454,2005
72785,2004
95639,2008
37654,2001
52171,2007
40456,2009
65461,2005
33679,1990
6600,2008
10006,2008
30233,2008
44998,2003
7980,2008
7987,2005
2477,2008
80111,2002
87562,2007
44718,2008
15237,1996
87597,2004
48096,2009
11454,1991
78753,2000
52491,1996
2476,2004
61248,1998
29245,2003
61952,2008
20317,1980
46018,1995
30908,2000
6793,2007
38850,2004
57397,1995
94941,2008
29537,2008
14387,1997
66855,2010
83703,2007
75208,2000
54375,1999
78836,2004
70889,2004
70313,2000
55010,2007
45033,1989
83875,2006
39086,2006
29288,2006
22822,2000
49380,1979
29816,2009
25304,2009
4319,2005
695,2005
20948,2001
68679,2000
62907,2004
62452,1999
58072,2007
46146,2007
55347,2003
54066,2007
32180,2010
44080,1967
7937,2007
63188,2006
72276,1999
48559,2001
59121,1970
53214,2009
62364,1986
6596,2008
23051,1995
90736,2002
76171,1996
1450,1996
96131,1996
18238,2002
42865,2003
20784,2002
7623,1999
1128,2005
90030,2001
74941,2002
59242,1983
25290,1994
64244,2006
84959,2001
16604,2003
22279,2010
61735,2001
41397,2002
19415,2008
53767,2006
56609,2008
83472,2001
7520,2001
9991,1994
83418,2002
67279,2013
5594,2008
62739,2007
13682,1982
42959,1995
45840,2007
3170,2006
3582,2005
28067,2008
74008,2005
66574,2006
31026,2006
72076,2004
10511,1995
84930,2001
46523,1996
33436,1999
52056,2005
29169,2009
269,1991
67936,1997
63056,1992
66503,2008
27485,2005
71443,2006
59982,2000
47491,2000
22459,2004
60671,2007
55418,1993
61945,2008
69559,1998
42775,2009
58711,2000
21058,2000
34788,1996
29214,2002
37972,2007
2092,2004
74387,2000
14128,2005
72127,2003
53913,2003
43275,2003
68259,2007
94241,2005
6095,2000
4055,2007
32071,1989
39424,2001
6642,2005
26263,2005
8475,2005
77925,1994
34931,1987
35598,2010
67704,2002
73158,2009
82356,2008
15311,2010
9267,2009
18960,2007
21846,2001
33716,1992
2969,1998
89265,1989
36033,2009
47686,1989
33056,1996
9840,2002
16647,2005
59165,1995
63520,2008
81298,2007
5442,2003
95290,2013
80512,2003
17240,2000
16464,2009
23478,2008
64724,2009
57225,2004
16468,1994
86322,2009
60006,2007
78355,2008
9753,1997
67508,2003
12823,2006
35399,2011
94933,2009
90833,1994
6716,2003
55511,2015
10542,2001
48881,1998
7308,2007
8546,1987
18801,2001
36721,2008
47674,1992
69104,1995
86678,2006
94111,2009
36316,2003
66853,2003
14602,1990
62572,2006
60735,2007
78238,2010
6425,2010
78359,2009
91168,2006
15748,1992
29696,1992
1248,2002
4405,1994
48679,2004
44077,1967
51966,1999
17661,2007
56142,1991
52960,1997
59354,2005
55389,1999
76475,2003
14678,2001
95982,2005
14623,2005
28571,1990
67770,2009
27137,1998
23313,2006
63153,2006
23853,2000
22871,2004
83553,2006
54862,2012
34664,2009
93837,1988
81421,2005
22993,1996
28536,2006
46327,2005
59588,2007
48577,2009
35073,2005
50855,2007
37525,2001
62899,1999
76064,2002
13975,1998
47424,2003
95440,2006
62509,2008
41598,2007
68284,2007
54097,2002
74699,1990
93243,2006
23159,2005
61143,2005
79980,1985
76051,2006
34961,2007
47428,2008
29987,2005
39973,2002
92764,1985
10550,1995
51419,1999
26927,2008
75062,2002
31252,1989
72056,2012
14624,1999
55221,2005
57898,2011
83474,1996
48699,2002
52426,2002
10981,2002
30275,1994
75577,1999
28236,2006
25421,2008
1993,2008
38751,2009
80521,2010
54767,2007
45602,1999
60205,2005
69412,1992
46945,2007
36505,1995
79428,2008
61631,2003
55952,2002
56593,2005
70339,2007
25527,2007
90379,2000
26214,2008
72156,1992
13271,2006
66843,2001
14301,2006
17906,2000
38910,1997
67476,2001
13354,2007
68214,2009
33169,1998
86206,2004
71045,1993
8963,1998
50046,2004
87167,1998
27007,1994
26944,2004
41915,1994
65284,2002
48521,2008
17197,2006
49928,2006
76281,1999
83325,1987
55148,2001
70907,2000
93722,1994
79531,2002
60498,2003
48791,2007
30367,2009
4793,2004
76535,2004
14990,2007
22282,2008
8544,2007
47474,1998
91999,1989
89084,1995
74660,1991
31601,1983
51911,2007
82951,2002
65501,1998
28725,2008
11534,2011
62582,2008
46849,2010
17777,2005
39849,1993
33601,2006
61966,2000
71175,1998
45905,2007
68848,2003
32001,1998
27239,2007
58306,1988
62173,2010
77543,1992
57133,2010
69581,1993
42732,2006
44651,2003
9278,1984
41204,2008
73816,1993
43166,2009
93032,1999
75061,2006
82764,2003
24685,2000
24908,2009
81275,2011
41538,2005
70055,1969
93587,2011
57565,2008
804,2003
23881,2008
95932,1996
69560,1995
77951,1989
35542,2009
74515,2011
21804,2004
87002,1999
64884,2008
92249,2002
25494,1998
87753,2002
81828,2008
42093,2002
75932,2004
42099,2001
74144,2007
78159,2007
87306,2007
13842,2004
78319,2007
26161,2004
44940,2007
58271,2009
37036,1992
18968,2008
56366,2008
39873,2006
51771,2010
59193,1996
24021,2010
86745,1994
70709,2011
80265,2006
72989,2004
31768,1994
16528,2005
77028,2010
7942,1999
35726,2007
65412,1997
73769,1999
87432,2006
36764,2009
2297,1999
47791,2000
52995,1996
93368,2008
26532,2006
36626,1974
68226,2002
29016,1999
8476,2004
31283,1987
33894,2000
51996,2004
83847,2006
34382,2005
14795,2004
53313,2003
3918,2002
37216,2004
39765,2006
13245,2002
10429,2004
94446,2008
10761,2009
28455,1983
93625,1998
40247,2007
92889,2005
70869,2007
35856,1986
37862,2003
76158,2007
67442,2005
81251,2008
26823,2009
33643,2007
45094,2007
45070,1999
82974,2008
373,2008
72059,2011
46747,2006
23981,1994
23995,2004
24389,1987
79019,2008
84380,1992
95971,2012
69122,2000
8591,2005
90890,2006
5780,2003
75942,1998
52644,2005
40287,2006
10872,1994
95502,2004
20474,2001
87782,2000
78147,2010
43496,2002
19853,2005
70718,2010
15773,2001
12261,1999
92445,2000
9870,2006
41513,2003
40707,2004
7629,1984
23399,2001
17888,2005
18722,2008
3799,2006
5371,2004
9233,2009
88489,2009
37103,2009
94017,2002
60165,1997
26995,1993
3919,2001
19368,1997
28513,1993
52874,2002
71575,2008
42069,2003
13386,2005
8283,2002
74925,1993
74540,2009
48213,2009
84456,2004
35459,2010
9082,2003
480,2009
65336,2006
61101,2010
54396,2008
85285,2002
62681,2010
62327,2007
23906,2006
74852,1997
37445,1997
50626,2003
10221,1993
62169,1999
68837,2005
82026,2007
7166,2008
43634,1998
27536,2009
76183,2006
94293,2006
7355,2009
71914,2007
52571,2008
79657,2008
14829,1993
36792,2010
46214,2008
28853,2003
28211,2004
38238,1985
50539,1992
73818,2009
43699,2009
39240,1999
25244,2008
64327,2006
75570,2001
37627,2001
37081,2003
22593,1984
10621,2011
32752,2007
93353,2009
32087,1979
89610,2008
71515,2008
51273,2003
71078,2011
20055,2004
80628,2006
38571,2004
4033,2001
17544,2003
75799,2006
36414,2006
62749,1999
3440,1994
76826,2003
28295,1998
46874,1997
88698,2006
66596,2008
22668,2005
44149,2000
69484,2003
58542,1994
6508,2009
3341,1985
95585,1998
11091,1992
66090,2010
71843,2006
27716,1992
44508,1992
17280,2002
367,2001
30752,2011
53368,2008
39160,2000
11747,2001
58157,2003
68022,2003
20696,2005
70712,2006
41285,2009
84103,2007
72268,2008
21059,1991
15187,2007
66592,2003
35667,1997
85691,2006
8312,2000
72130,2002
39446,2009
67221,1982
66994,1995
19486,1999
65006,1997
4791,2008
57995,2004
82867,2008
82287,2007
80626,2005
26580,1997
87514,2001
95448,2001
67764,2000
72095,2009
33772,2005
15659,2010
8830,2003
33154,2003
50829,1998
3387,1997
32967,1993
28363,2000
1324,1995
38639,2007
16763,1996
50059,1987
7029,1982
46842,2006
1123,2010
60384,1999
1497,2010
60122,2008
73795,2000
75543,2000
42831,1992
13364,2007
93208,2003
57194,2011
48126,2008
57722,2006
42789,1988
62297,1993
76394,2001
13199,2005
70990,1997
92045,2004
51257,1994
15587,2004
84862,1997
90430,2006
69704,2009
29813,2009
33964,1990
41423,2009
41659,2003
71939,2006
39510,2007
44326,1998
14381,2004
58318,1987
41952,1996
75364,1983
6182,2000
67002,2003
43606,2009
33232,2007
77657,2009
66614,2000
43701,2009
33484,1998
23060,1985
46236,2009
91126,2003
60079,1986
48021,2009
21257,2009
82501,2005
50347,1993
75586,1998
56749,1989
7140,2001
76876,1990
35997,2011
39063,2002
95494,2000
85023,2009
40108,2009
45793,2003
67007,1998
82860,1998
91852,2007
23618,2011
53352,2007
55490,2002
14127,2001
9909,2001
57001,2003
93581,2006
56014,2007
3701,2007
12493,2007
82127,1993
14564,1986
29937,2010
55385,1993
32707,1996
73009,2011
61167,2003
58471,2009
65728,2002
24117,2008
67522,2001
39314,2005
80471,2002
87656,2004
93002,2005
84537,2003
68356,1997
66848,2010
88059,2010
742,2007
38717,2008
73408,2006
14894,1991
22967,2010
90080,2009
82698,2007
54464,2007
87166,1997
87482,2002
2559,2010
72240,2007
150,1996
33909,2010
55571,2004
57451,2009
61048,2010
50729,2011
31730,2008
81007,1989
56510,2007
25902,2010
82709,2003
64293,2006
16666,1999
18071,1996
73929,1999
52397,1991
85856,2011
87037,1996
43140,2002
65310,2008
84982,2001
46859,2008
32447,2006
13430,2005
36028,2008
35244,1987
8099,1993
21893,1993
92588,2010
24676,2000
80736,2009
74619,1988
1947,2010
87804,2007
91064,2001
5661,1994
66467,2006
89453,2006
22973,2001
95926,1996
28117,2006
37131,2006
40331,2003
83181,2006
68793,2004
46167,2003
79296,2007
82904,1998
25476,2002
83170,1990
25287,1995
11100,1995
91267,2010
8792,1994
157,1991
84171,2014
19404,2007
68220,2007
64003,2008
14724,1984
71457,2008
26230,2004
18143,2010
84206,1998
17319,2007
8912,2003
1306,2001
41776,2005
75902,2003
10752,2003
92955,2008
69900,2002
56124,1994
37297,2007
65043,2008
84905,2012
90708,2001
61074,2004
84356,2006
33867,2008
50920,2005
73099,2008
7351,2008
58985,2007
4456,1998
52964,1999
16017,2008
19259,2000
88705,2001
29451,1996
26877,2004
84486,2007
60254,2005
24324,1985
16538,1994
88487,2010
75574,2002
63395,1989
6818,2010
6413,2010
42038,2005
35657,2003
79048,2009
9451,2006
20832,2010
79147,2001
29211,2000
56779,2009
61144,2004
13115,1997
53275,1999
69579,1984
78591,2004
13540,2007
43765,2007
11869,2003
68771,1999
70908,2003
12578,2003
20160,1994
41620,1992
40595,1994
36158,1999
34482,1995
75959,2003
8827,2003
75207,2002
96004,2008
16581,2005
352,2011
63362,2009
47300,2011
46211,2007
86484,1998
27920,2003
25856,2007
2501,2005
92373,2007
66487,2009
73179,2009
21034,2003
39620,2011
10606,2009
70799,2008
21600,2002
69053,1998
33023,2006
80102,2007
319,2009
41098,2012
45764,1998
90499,2006
22235,1996
66946,1993
29519,1990
91286,1995
95244,2008
15117,2008
64883,2004
90245,2006
95636,2009
21853,2000
45062,2004
93567,2000
95523,2007
51865,2000
48320,2006
11296,2003
80824,2005
33869,2006
13343,2008
17735,2004
77410,1996
60532,1997
68613,2004
74458,2007
81026,2006
17270,2004
358,2010
17293,2007
15709,2003
1259,2000
34784,2008
16020,2009
64472,2011
2167,1993
32285,1994
57874,2006
60188,2002
82485,1997
81872,1997
16306,1987
92509,2007
52989,1997
9875,2000
21526,2008
60598,2007
91434,2009
70498,2006
41623,1989
30383,1997
21518,1995
18659,2009
4455,2001
85121,1995
78812,1998
35906,2012
95575,1997
20890,2005
19235,1997
79393,1998
33760,2000
31674,1992
38419,2005
34003,2004
88548,2001
93150,2010
2311,1999
33327,1989
60790,1999
86821,2008
55522,1992
56210,2008
77004,2003
40913,2003
30170,2009
47444,1992
64984,2007
4201,2003
80867,2006
10240,1991
13615,2006
30295,2002
52669,2005
84122,2007
33576,2006
27400,1992
7376,2001
93514,2009
80797,2000
38394,2007
50789,2010
1307,2001
9374,1996
68440,2004
65233,2004
86793,2010
2743,1996
20182,2009
41061,2003
67288,2009
40442,2007
27241,2011
89357,1997
3573,2007
41745,2005
7628,1964
51706,2010
45784,2007
27104,2008
38944,1999
7856,2001
746,2005
77115,1996
33300,1991
73019,2006
23926,2001
19284,2008
78777,2010
92908,2008
68179,2002
7777,1998
26220,1999
55686,1993
62083,2009
64407,1990
50351,2001
7910,1998
26664,1993
30178,2007
35016,2006
36367,1989
52788,2008
71397,2007
45795,2001
69371,1943
87193,2010
69762,2007
53198,2007
51373,1990
78634,1986
40696,2009
78040,2003
74733,2007
56442,1998
50256,2008
93457,2003
35351,1994
53485,2009
50757,2005
57854,2007
68242,2004
17109,2005
1377,2001
70557,2008
79939,2008
43081,2000
68181,2009
61428,1998
72419,2008
37565,1995
54571,2007
44267,2005
92389,2007
992,2001
89187,2005
35490,2006
42678,2011
75758,2007
49339,1981
57352,1998
76637,2011
16000,2005
70689,2008
96403,1995
75010,2013
31785,2009
17699,2006
22739,1993
87349,2010
23878,2007
58336,1992
42016,2009
406,2000
45379,1988
79526,2006
63045,1998
52843,2006
16370,1990
82741,2007
10236,1991
21231,2002
27021,1994
73344,2007
61040,2009
94490,1995
19300,2010
93199,2005
84320,2004
82382,2011
13515,2005
35499,2005
71584,2009
14496,2007
62857,1999
32705,1989
10424,1999
64152,2007
51242,2006
69532,2001
92142,2009
26841,2003
92982,2010
63361,2010
67692,2005
59336,2009
92550,2003
84781,1988
89146,2007
36919,1997
71384,2004
43223,2012
60235,2007
27015,2004
60347,2009
79778,2003
68863,2005
11031,1997
86266,1999
30664,2009
24195,2008
84686,2007
59410,2009
42033,2005
57265,2003
75960,2003
83341,1990
4426,2000
32693,1989
49752,2007
5134,2006
93985,2005
92939,2008
30307,2001
16694,2007
44952,2009
5025,2004
68747,2009
10476,1992
60536,1996
75970,2007
12119,1998
69774,1994
45346,1989
56803,2009
64260,2002
59851,1994
65174,2007
85306,2008
56861,1999
71780,1987
30259,2007
43083,1995
53312,2009
74737,1989
50482,1987
42643,1994
58530,2009
89532,2007
9974,1998
67650,1994
42560,2009
49080,2004
40485,2006
58798,2009
84326,1983
32561,2008
59446,2001
50694,1994
44735,2005
43057,2000
53029,2001
7595,2005
14792,2009
9427,2011
71181,2000
53402,2005
19455,2010
41935,1997
25354,2008
15609,2000
7804,1991
31501,1987
4264,2007
2587,2004
41249,1996
53935,2009
42938,1997
84480,2005
62651,2000
25535,2007
70791,2009
69866,2005
16516,1999
60599,2006
36025,2009
16931,2007
78293,2005
11424,2004
3894,2005
78386,2006
60187,1998
40112,2008
6592,2009
37107,2005
26388,2007
52312,2002
78708,1995
67408,1996
2413,2004
2351,2007
70027,1990
30014,1995
19385,1994
13960,2001
61468,1991
66865,2011
76114,1998
50653,2007
18895,2009
29199,2009
10360,1997
56197,2008
17299,2008
20246,1991
72040,2005
66429,1976
32420,1988
80586,2000
53556,2003
82875,2002
65161,2006
1890,2003
43145,2001
96436,2007
23298,2005
5393,2009
92151,2005
4175,2009
90522,2009
14955,2011
15217,2002
66573,2003
22466,2006
88231,2008
7633,1955
47074,1995
95461,1993
18051,2006
9627,2006
25128,2008
57913,1988
28813,2003
63792,1997
92641,2009
24599,2008
69482,2008
26208,2006
15578,2001
94308,2008
10077,2003
58661,2000
61182,2007
51586,1989
33945,2000
24348,1994
29334,2007
45189,2005
10700,2008
75381,1987
18150,1989
78665,2000
54558,2010
31242,2006
58083,2000
1356,2005
13127,1994
8650,2007
63527,2009
81053,1999
33479,2003
89459,2008
52745,2004
14439,1998
41124,2003
36227,2009
43176,2000
85604,1993
46524,1997
2077,1999
3276,2003
84530,2004
93806,2006
35735,1999
52119,1991
31883,1988
9632,2007
31007,2004
23858,1993
46617,2003
32460,2000
76327,2002
63888,2005
21740,2006
74435,2009
94058,2005
4141,2005
68652,2000
63471,2005
12394,2003
64981,2010
22747,1989
39829,1991
64629,2003
71781,1991
20587,2008
77324,2000
80713,2008
32552,2004
73801,1998
76453,2007
824,2001
26351,2007
35282,2003
51643,2010
88528,2011
12714,1987
63933,2005
79051,2007
87659,2009
73522,1996
69114,2001
76671,1992
34514,1987
30312,2004
58833,2005
93340,2009
4531,2003
2163,1999
79305,2009
78062,2009
64708,1997
11026,1998
73175,2007
10950,2006
77947,1992
36372,1998
89980,1988
65416,1997
19889,2006
65107,2000
53849,2001
19475,2006
91207,2009
9572,2006
69920,2014
4669,2011
36394,2001
23157,2008
2158,2001
44957,2007
4383,1994
76510,2003
38547,2010
12419,2001
44103,2003
70186,1988
34084,2007
25968,2004
29150,2005
54273,2003
52298,2005
52800,2009
86639,2008
29006,1998
10937,2006
89016,1993
88634,1993
43569,2011
65150,1997
65614,2001
9532,2008
42886,2010
36837,2010
37994,2006
74465,2007
49496,2000
90418,2000
85244,1996
9730,2004
5388,2005
61453,1997
55177,2004
68942,1998
51015,2010
65206,1991
13392,2005
14702,2008
44288,1999
19881,2007
90117,2004
79430,2007
40639,1996
46503,2002
79512,2006
68766,2005
4135,2005
5014,2000
44097,1976
27584,2007
95691,2005
39204,1999
12212,1998
63340,1998
85945,2007
15143,2010
50426,1992
78980,2011
2709,2004
13128,1999
56663,2005
20551,2007
15246,1995
46362,2007
44520,2005
52348,2005
83675,2009
90945,2007
48575,2004
82375,2006
67263,1992
35087,2008
69697,1995
20406,1994
34377,2009
89348,1988
45411,2011
68143,2007
12317,2004
69472,2006
93347,2008
2085,2003
60972,2008
13505,2009
57930,2003
39331,2003
28234,2008
89678,2006
85038,2006
40111,2008
28702,2009
27809,2001
75872,2009
86383,2006
93676,1991
47608,1996
80690,2000
48967,2009
34441,1998
83827,2004
10765,2009
4622,1987
49338,1995
34475,1988
51349,2009
75387,1997
90814,2010
2371,1989
45488,2003
48283,2008
82015,1985
3018,2007
8441,2004
92075,2003
39426,1999
61702,2006
51941,2006
54266,2008
52165,2007
75033,1998
77323,1998
21025,1998
91547,2008
46647,1995
89637,2006
88491,2010
72209,2008
7401,2008
4437,1999
34050,2008
74667,1996
71259,2004
80893,2008
91798,2008
3860,2000
20957,2003
4187,2009
94136,2001
49347,2004
41605,1993
86810,2008
4999,2006
36774,2006
17963,2008
3655,2005
49676,2004
48436,2010
62448,2010
86207,2003
16193,1995
85354,2001
73162,2008
56126,1993
69397,2000
81213,2003
94532,2003
12801,2005
70473,2009
33998,1999
66817,2010
34443,2001
47012,1996
1981,1999
64622,2003
78077,2008
41386,1997
71484,2010
34632,1975
62720,1998
44599,1997
85575,1992
42379,1989
26267,1998
4721,2008
90596,1999
78784,2002
3003,2003
14160,2007
92138,2007
54347,2000
32263,2007
46329,2006
9196,2003
70976,2010
90145,2004
68540,2000
35995,2010
55403,1987
52484,2005
80425,2011
46888,2006
81163,1994
65407,1996
67990,2009
19821,2004
51120,1958
55327,2008
19523,2007
47543,2008
84559,2010
37839,2016
57972,2003
28033,1988
41033,2003
63534,2006
81562,2004
37011,2008
79844,2000
55222,2002
17786,2008
60088,1988
40867,1976
14669,2000
13406,2008
26402,1984
39050,2000
13923,2001
60263,2009
40713,2001
36732,2007
73104,2007
30346,1996
21478,2005
69975,2000
27100,1995
19570,2009
50953,2007
79297,2007
81338,2011
57096,2005
79359,2008
45305,2005
53682,2011
34882,2005
72121,1997
43979,2002
41248,2000
44437,2005
51271,2002
18666,2000
86705,2011
65705,2002
79285,2006
39156,2000
56379,2012
93274,2004
90672,2007
34180,1989
27724,1994
25568,2005
3045,2009
33075,1992
92455,1999
29588,2008
93573,2008
53147,2009
61282,2002
89405,2009
95181,2011
7347,2006
8136,2010
80850,2002
79921,2006
70360,2005
82646,2008
83019,1996
80067,2007
36213,2011
64898,1998
72619,2007
6532,2010
63703,2008
75760,2009
35597,1997
7383,2009
77980,1983
3571,2006
61549,2007
40574,2003
4980,2006
57641,2004
53137,1999
684,2008
884,1998
55432,2006
39515,2009
8847,2007
41258,1999
23328,2008
26693,1997
66543,2008
57465,2005
3810,2007
81465,2009
18460,1987
57134,2010
57303,1993
63740,2009
72788,2008
67260,1992
85144,1994
42213,2009
93706,2008
21977,2004
25545,2008
28029,2004
7582,1998
91987,1997
67606,2010
365,2006
41208,2008
80962,1989
55291,1993
41711,2001
40630,1988
68232,2006
82925,2012
55337,1999
40714,1997
8204,1996
53944,2007
80879,2001
49429,2003
92796,2010
81381,1991
40726,2003
20358,1990
91577,1988
61658,2005
90199,2000
74629,2009
64565,1988
24991,1996
65265,2010
52839,2004
19293,1996
27311,2006
35541,2009
90717,2007
78048,2008
37649,1997
10783,1997
33506,2005
428,1991
33476,1998
13123,1997
10192,2006
94461,2004
83685,2008
74416,2009
7567,2002
27812,2006
33950,1994
64372,2005
6067,1990
80788,2003
72630,2006
77089,1998
42874,2007
13404,1998
4278,2001
61975,2011
66466,2007
31852,2007
32873,1989
38531,1987
88650,2007
68255,2004
10182,2001
96243,2008
83726,2010
2265,2000
5613,2000
89438,2007
48935,1991
12576,2009
56476,1997
58991,2009
63474,2010
29427,2007
93661,2000
45872,2007
24839,1999
49235,1987
7842,2003
57865,2011
62465,2006
85257,2006
57616,1993
36365,2001
93658,2007
74158,1999
61723,1999
89314,1993
37856,2017
83116,1996
21507,1996
8923,1996
43648,2005
70966,2002
39175,2000
35344,1996
90406,1997
92868,2010
51275,2005
10371,1998
73052,2004
92173,2006
79834,2004
79454,2001
53673,2008
48054,1991
76699,2004
72736,2008
83285,1995
72858,2005
95519,2009
9349,1987
64501,2008
4465,1999
57234,1998
24718,1992
24402,1986
17123,2010
94676,2011
92635,2002
74484,2008
3271,1988
29464,2008
65097,2003
91833,1998
76363,1998
37954,2005
52679,2005
76333,2002
32694,1995
43495,2007
70149,2005
64570,2010
83590,2001
27832,2006
79851,2009
2686,2010
50542,1996
89311,1996
57519,2001
38931,1999
87022,1994
86014,2002
71424,2007
55359,1992
57040,2008
62654,2007
20723,2006
43070,2006
51553,2011
71435,2002
71799,2003
21769,1989
36271,2006
24347,1987
31799,2005
81520,1997
61531,2009
28330,1995
24897,2009
92532,2005
11414,2000
10349,1990
43741,2007
1596,1998
89427,2007
42941,1998
69066,2007
81252,2009
31453,2004
54467,2002
42174,2004
11725,2009
96043,1997
45799,2005
68889,2006
79222,2004
37618,1998
64294,2004
88559,2004
80751,2006
66577,2004
88480,2009
85869,2010
3787,1998
68112,2002
17420,2007
24794,2004
4602,2003
60780,2005
24551,1994
90296,2003
11313,2001
29423,2009
27657,2007
36889,1998
14226,1993
82229,2009
79940,2007
7143,2007
84483,2009
44168,2003
89282,1999
40645,2005
93284,1992
17480,1997
69101,2000
53339,2000
57609,1998
43210,2009
71322,2002
66881,2009
48490,2002
43658,2000
82296,2006
64512,1998
41633,1994
21523,1995
85563,2009
46675,2012
28168,2007
49753,2006
10664,2004
8343,2011
68325,2001
44681,1996
22883,1998
70528,2009
27194,2005
93318,2004
60805,2004
59414,2009
37666,1989
37373,2008
22013,2004
35326,2000
71775,2000
66481,2009
86947,2011
71867,2006
49878,2008
73140,1999
1351,2005
23452,2010
42471,2008
67265,2007
62363,1990
39345,2008
38141,2007
47937,2005
95220,2008
50603,1999
76752,2006
10482,2001
86234,2004
54963,2004
90671,1997
31679,1997
52859,2010
30330,2006
90447,2000
39145,2008
72794,2010
91079,1999
50885,2007
75950,2004
94118,2002
94450,1999
54186,2009
51981,2006
77371,1999
76947,2007
24905,2006
77435,2002
16143,1990
59739,2002
45347,1990
28768,2010
41982,1994
87212,2007
49205,1999
50534,1994
61122,2007
92332,1993
39648,2006
78051,2006
59684,1999
61090,2007
96208,2005
66731,2008
16862,1991
6861,1999
88523,2002
153,1998
28683,2001
75603,2002
93023,1994
83633,1987
22808,2009
63984,2000
48307,1998
65785,2003
3553,2008
75550,2003
50119,1989
37823,1994
92739,1995
20596,2006
1638,1992
83468,2010
78581,1995
85498,2002
92433,2006
40342,2006
6329,1997
61272,2007
19175,2007
24159,2010
48143,2006
25918,2008
45045,2007
95219,2007
28554,2000
8163,1997
42290,2001
71151,2008
65457,2006
83113,1995
81538,2009
16602,2010
70898,2006
14300,2006
52121,1991
29667,1999
81808,2006
45091,2009
35797,2007
83688,2005
18310,2010
88554,2004
72558,2006
10828,1994
54194,2002
75435,2010
36423,1999
92423,2000
47706,2000
90815,2008
47421,2010
93855,2011
13707,1990
63090,2003
72672,1997
52829,2001
55384,1988
4586,2005
32803,2012
53482,2007
8061,2003
59520,2004
74470,2005
31443,2006
9907,2003
6977,2011
8503,1997
60516,2012
43726,2004
69309,2006
39273,1993
58829,2002
45769,2000
8508,2006
66201,2008
43342,1992
3910,1992
34481,2002
88759,2010
38777,2005
15781,2003
66604,2001
75505,2000
92632,1998
94765,1996
20785,2007
70330,1991
64797,1997
12230,2008
21313,1999
71508,2009
16676,2002
15138,2000
25645,2008
49129,2007
24380,1992
3993,1993
36264,1990
26032,2006
46299,2010
43626,2001
59818,2003
59949,2007
45623,2002
82091,2001
94447,2007
80286,1997
1974,2002
28043,2006
30508,2000
52012,2005
515,2009
55701,2010
58457,2007
37038,1989
51222,1993
87109,1986
50871,2011
39219,1997
93300,2011
80701,2001
74635,2008
49229,1986
68305,2004
54589,2002
18245,2010
35355,2009
1096,2001
79277,2008
94689,2011
7590,2004
46638,2005
41960,1995
6538,2002
89568,2002
48752,2009
47388,2000
11282,2002
93816,2007
42943,1997
73419,2010
57538,1999
62889,1998
77734,1988
43379,2011
82002,2009
29888,2010
38392,2004
13537,2008
76557,2007
90629,2002
82791,2000
69438,1989
77351,1999
83538,2009
80179,1992
40860,2010
